timestamp_local,elapsed_s,type,mv,adc,mv_peak,adc_peak,baseline_adc,dead_us,lat,lon,temp_C,pressure_hPa
2025-10-27T10:16:46.463681+02:00,35.603,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.469713+02:00,35.604,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.475753+02:00,35.604,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.481793+02:00,35.604,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.487817+02:00,35.693,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.493857+02:00,35.694,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.499889+02:00,35.694,sample,860.22,176,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.505921+02:00,35.695,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.511961+02:00,35.695,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.517993+02:00,35.695,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.524033+02:00,35.695,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.530065+02:00,35.696,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.536105+02:00,35.696,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.542137+02:00,35.696,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.548177+02:00,35.697,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.554201+02:00,35.697,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.560241+02:00,35.697,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.566273+02:00,35.698,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.572305+02:00,35.698,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.578345+02:00,35.699,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.584377+02:00,35.786,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.590433+02:00,35.787,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.596457+02:00,35.787,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.602481+02:00,35.788,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.608521+02:00,35.788,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.614553+02:00,35.788,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.620585+02:00,35.789,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.626625+02:00,35.789,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.632657+02:00,35.789,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.638697+02:00,35.790,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.644729+02:00,35.790,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.650769+02:00,35.791,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.656801+02:00,35.791,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.662833+02:00,35.791,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.668865+02:00,35.792,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.674905+02:00,35.880,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.680937+02:00,35.881,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.686969+02:00,35.881,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.693009+02:00,35.882,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.699041+02:00,35.882,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.705089+02:00,35.882,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.711121+02:00,35.883,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.717153+02:00,35.883,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.723185+02:00,35.883,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.729217+02:00,35.884,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.735249+02:00,35.884,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.741289+02:00,35.884,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.747321+02:00,35.884,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.753361+02:00,35.885,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.759401+02:00,35.885,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.765433+02:00,35.974,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.771465+02:00,35.975,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.777497+02:00,35.975,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.783537+02:00,35.976,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.789569+02:00,35.977,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.795601+02:00,35.977,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.801641+02:00,35.977,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.807681+02:00,35.978,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.813705+02:00,35.978,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.819753+02:00,35.979,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.825777+02:00,35.979,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.831825+02:00,35.979,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.837849+02:00,35.979,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.843881+02:00,35.980,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.849921+02:00,35.980,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.855953+02:00,35.980,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.861984999+02:00,36.067,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.868025+02:00,36.068,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.874065+02:00,36.069,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.880121+02:00,36.069,sample,1006.84,206,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.890317+02:00,36.069615,event,,,1006.84,206,180,5007104,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.895797+02:00,36.070,sample,860.22,176,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.895797+02:00,36.071,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.908313+02:00,36.071,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.914345+02:00,36.072,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.920385+02:00,36.072,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.926417+02:00,36.072,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.932457+02:00,36.073,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.938497+02:00,36.073,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.944521+02:00,36.073,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.950561+02:00,36.074,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.956593+02:00,36.162,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.962625+02:00,36.162,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.968665+02:00,36.163,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.974697+02:00,36.163,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.980737+02:00,36.164,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.986769+02:00,36.164,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.992809+02:00,36.164,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:46.998841+02:00,36.165,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.004881+02:00,36.165,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.010905+02:00,36.165,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.016945+02:00,36.166,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.022977+02:00,36.166,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.029009+02:00,36.166,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.035049+02:00,36.167,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.041081+02:00,36.167,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.047129+02:00,36.168,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.053161+02:00,36.253,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.059185+02:00,36.254,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.065225+02:00,36.255,sample,860.22,176,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.071257+02:00,36.255,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.077289+02:00,36.255,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.083329+02:00,36.256,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.089361+02:00,36.256,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.095401+02:00,36.257,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.101433+02:00,36.257,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.107473+02:00,36.258,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.113505+02:00,36.258,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.119537+02:00,36.258,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.125577+02:00,36.259,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.131609+02:00,36.259,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.137641+02:00,36.347,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.143681+02:00,36.347,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.149713+02:00,36.348,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.155745+02:00,36.348,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.161793+02:00,36.349,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.167825+02:00,36.349,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.173857+02:00,36.350,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.179889+02:00,36.350,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.185921+02:00,36.350,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.191961+02:00,36.350,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.197993+02:00,36.351,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.204025+02:00,36.351,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.210065+02:00,36.351,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.216105+02:00,36.352,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.222153+02:00,36.352,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.228169+02:00,36.352,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.234201+02:00,36.440,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.240241+02:00,36.441,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.246273+02:00,36.441,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.252304999+02:00,36.442,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.258345+02:00,36.442,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.264385+02:00,36.442,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.270409+02:00,36.442,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.276457+02:00,36.443,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.282481+02:00,36.443,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.288529+02:00,36.443,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.294553+02:00,36.444,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.300585+02:00,36.444,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.306625+02:00,36.445,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.312657+02:00,36.445,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.318697+02:00,36.445,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.324729+02:00,36.446,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.330769+02:00,36.534,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.336809+02:00,36.535,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.342833+02:00,36.535,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.348865+02:00,36.536,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.354905+02:00,36.536,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.360937+02:00,36.536,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.366977+02:00,36.537,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.373009+02:00,36.537,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.379049+02:00,36.537,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.385081+02:00,36.538,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.391121+02:00,36.538,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.397145+02:00,36.539,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.403185+02:00,36.539,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.409217+02:00,36.539,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.415257+02:00,36.539,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.421289+02:00,36.628,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.427321+02:00,36.629,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.433361+02:00,36.630,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.439393+02:00,36.630,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.445433+02:00,36.630,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.451473+02:00,36.631,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.457505+02:00,36.631,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.463529+02:00,36.632,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.469569+02:00,36.632,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.475601+02:00,36.632,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.481641+02:00,36.633,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.487673+02:00,36.633,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.493705+02:00,36.633,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.499753+02:00,36.634,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.505785+02:00,36.634,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.511817+02:00,36.635,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.517849+02:00,36.719,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.523881+02:00,36.720,sample,860.22,176,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.529921+02:00,36.721,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.535953+02:00,36.721,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.541985+02:00,36.721,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.548033+02:00,36.722,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.554057+02:00,36.722,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.560097+02:00,36.722,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.566129+02:00,36.723,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.572169+02:00,36.723,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.578201+02:00,36.724,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.584233+02:00,36.724,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.590265+02:00,36.724,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.596305+02:00,36.725,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.602337+02:00,36.725,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.608369+02:00,36.814,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.614417+02:00,36.815,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.620449+02:00,36.815,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.626481+02:00,36.815,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.632513+02:00,36.816,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.638545+02:00,36.816,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.644585+02:00,36.816,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.650617+02:00,36.816,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.656657+02:00,36.817,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.662697+02:00,36.817,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.668721+02:00,36.817,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.674769+02:00,36.818,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.680793+02:00,36.818,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.686825+02:00,36.818,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.692865+02:00,36.819,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.698897+02:00,36.907,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.704929+02:00,36.907,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.710969+02:00,36.908,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.717009+02:00,36.908,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.723041+02:00,36.909,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.729081+02:00,36.909,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.735105+02:00,36.909,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.741149+02:00,36.910,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.747177+02:00,36.910,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.753217+02:00,36.911,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.759249+02:00,36.911,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.765281+02:00,36.911,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.771321+02:00,36.912,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.777353+02:00,36.912,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.783393+02:00,36.913,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.789433+02:00,36.913,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.795457+02:00,37.000,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.801497+02:00,37.000,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.807529+02:00,37.000,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.813561+02:00,37.001,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.819601+02:00,37.001,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.825633+02:00,37.002,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.831673+02:00,37.002,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.837705+02:00,37.002,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.843745+02:00,37.003,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.849777+02:00,37.003,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.855817+02:00,37.003,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.861840999+02:00,37.004,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.867881+02:00,37.004,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.873913+02:00,37.004,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.879945+02:00,37.005,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.885985+02:00,37.095,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.892017+02:00,37.096,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.898073+02:00,37.096,sample,845.55,173,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.904097+02:00,37.097,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.910121+02:00,37.097,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.916161+02:00,37.097,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.922193+02:00,37.098,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.928225+02:00,37.098,sample,850.44,174,,,,,-33.925800,18.423200,14.60,1024.4
2025-10-27T10:16:47.934265+02:00,37.098,sample,855.33,175,,,,,-33.925800,18.423200,14.60,1024.4
